timestamp,heatpump_elec,heatpump_heat,heatpump_returnT,heatpump_flowT,heatpump_roomT,heatpump_outsideT,heatpump_flowrate,system_id,capacity_kw,elec_kwh,heat_kwh,deltaT,cop,heating_on
2026-01-16 21:00:00,1158.5176009172833,4020.651810584958,35.98253483891819,39.80484687783924,22.522033982357737,8.770000457763672,14.088703847529164,587,6,1.1585176009172833,4.020651810584958,3.822312038921048,3.4705142221417384,True
2026-01-16 22:00:00,428.4640666143476,1833.695530726257,31.19525147549933,35.112011179577706,22.415253914008705,8.960000038146973,6.762152935539544,587,6,0.4284640666143476,1.833695530726257,3.916759704078377,4.27969501670424,True
2026-01-16 23:00:00,432.1111728945258,1818.137254901961,31.39577037480031,35.278151440019364,22.399999618530277,9.239999771118164,6.762603460573683,587,6,0.4321111728945258,1.818137254901961,3.882381065219054,4.207568257777382,True
2026-01-17 00:00:00,426.2312852230818,1828.3904494382025,31.34969083378824,35.25269662664178,22.32166598637899,8.9399995803833,6.764320787419094,587,6,0.4262312852230818,1.8283904494382024,3.9030057928535378,4.289667400836745,True
2026-01-17 01:00:00,477.3376042358058,2006.470588235294,31.561428785991936,35.84851546514602,22.36166613896688,8.460000038146973,6.762836927793273,587,6,0.47733760423580585,2.006470588235294,4.287086679154086,4.203462225540674,True
2026-01-17 02:00:00,490.6813368093336,2018.4791086350972,32.12958168518576,36.43991645664226,22.583333651224773,7.619999885559082,6.765884032820592,587,6,0.49068133680933357,2.018479108635097,4.310334771456496,4.1136251925950615,True
2026-01-17 03:00:00,508.7331471562717,2048.25626740947,32.33181062448656,36.70688022411633,22.76440655983101,7.260000228881836,6.767787872250698,587,6,0.5087331471562717,2.04825626740947,4.375069599629775,4.026189916774364,True
2026-01-17 04:00:00,510.0203355029433,2029.192737430168,32.38628487613614,36.71888266195798,22.711667251586917,7.010000228881836,6.768113173586031,587,6,0.5100203355029432,2.029192737430168,4.332597785821839,3.978650646212239,True
2026-01-17 05:00:00,500.9442902036364,1960.016806722689,32.36072818104292,36.49977592660599,22.69833408991496,6.699999809265137,6.841470743761677,587,6,0.5009442902036364,1.9600168067226889,4.139047745563069,3.9126442701361706,True
2026-01-17 06:00:00,546.0491612610205,2029.95530726257,32.35600554610098,36.02064244574009,22.681035173350367,6.71999979019165,8.11568241545608,587,6,0.5460491612610204,2.02995530726257,3.664636899639106,3.7175321404664112,True
2026-01-17 07:00:00,543.928691725877,1916.9748603351957,32.44041898929873,35.802150896807625,22.75593240382308,6.679999828338623,8.12965167834106,587,6,0.543928691725877,1.9169748603351957,3.361731907508897,3.524312818014187,True
2026-01-17 08:00:00,507.1483243803738,1995.291316526611,32.32792702576025,35.934761838084846,22.91333300272624,6.25,8.128002511353053,587,6,0.5071483243803738,1.9952913165266108,3.6068348123245926,3.934334829883206,True
2026-01-17 09:00:00,518.3794949135084,2031.483146067416,32.38337089238542,36.64367972598987,23.04137946819437,6.260000228881836,6.894590282708071,587,6,0.5183794949135084,2.031483146067416,4.260308833604448,3.9189110796258806,True
2026-01-17 10:00:00,503.7710295015723,2044.9301675977651,32.43569802438746,36.80245807583771,23.22000026702881,6.190000057220459,6.7682994131269405,587,6,0.5037710295015723,2.0449301675977654,4.36676005145025,4.059245267876967,True
2026-01-17 11:00:00,503.1385470768593,2041.0055865921788,32.48360395165129,36.84067031391506,23.299999237060547,6.449999809265137,6.767694087001864,587,6,0.5031385470768593,2.041005586592179,4.357066362263772,4.056547840450784,True
2026-01-17 12:00:00,505.9756990571262,2044.367688022284,32.51119746471182,36.87844012374666,23.125000381469725,6.550000190734863,6.768020042801966,587,6,0.5059756990571261,2.044367688022284,4.3672426590348365,4.040446392646752,True
2026-01-17 13:00:00,520.567039873347,2092.150837988827,32.58798937025017,37.05377094972067,22.901694540250094,6.440000057220459,6.770534498065544,587,6,0.520567039873347,2.092150837988827,4.465781579470502,4.018984449145769,True
2026-01-17 14:00:00,525.0726262097918,2094.275766016713,32.63688036990365,37.10869080907455,22.736666870117187,6.329999923706055,6.769273768560468,587,6,0.5250726262097918,2.0942757660167133,4.471810439170902,3.9885449392670282,True
2026-01-17 15:00:00,526.9456585368522,2096.2374301675977,32.628547497967766,37.10500004304854,22.83333298365275,6.21999979019165,6.767600955909857,587,6,0.5269456585368522,2.096237430167598,4.476452545080775,3.97809033285924,True
2026-01-17 16:00:00,525.3047339989282,2093.264623955432,32.640390220790856,37.10944297386743,22.965517109838025,6.519999980926514,6.770759688778508,587,6,0.5253047339989282,2.093264623955432,4.469052753076575,3.984857718719327,True
2026-01-17 17:00:00,523.1874636169264,2076.3519553072624,32.67329603866492,37.10516762333875,22.874575792732884,6.190000057220459,6.7709535859816565,587,6,0.5231874636169264,2.0763519553072625,4.431871584673829,3.968657698624733,True
2026-01-17 18:00:00,488.7387189519771,1944.891364902507,32.680752087436346,36.833314784057954,22.933333079020183,6.340000152587891,6.766209071061073,587,6,0.48873871895197707,1.9448913649025068,4.152562696621608,3.9794092210926504,True
2026-01-17 19:00:00,437.9797755037801,1778.4016853932585,32.23092704944396,36.03033698006962,22.998333326975505,7.210000038146973,6.763665236783831,587,6,0.4379797755037801,1.7784016853932585,3.7994099306256572,4.060465311092679,True
2026-01-17 20:00:00,699.3350973740262,3130.699164345404,31.00406663729952,35.12966581041766,22.95166648228963,8.619999885559082,10.557403520621298,587,6,0.6993350973740262,3.130699164345404,4.125599173118143,4.476679600524909,True
2026-01-17 21:00:00,1495.213523725053,5344.735211267605,37.13211269110021,41.535267542449525,22.89830469681045,9.699999809265137,16.523632710416553,587,6,1.495213523725053,5.344735211267605,4.4031548513493135,3.5745631820879793,True
2026-01-17 22:00:00,423.1209499423064,1819.7883008356544,31.107910788490912,34.99587745985281,22.899999618530277,9.81999969482422,6.762029977229976,587,6,0.4231209499423064,1.8197883008356543,3.8879666713618946,4.300870238365146,True
2026-01-17 23:00:00,431.07827350754593,1859.356545961003,31.82206125179705,35.79111427583402,22.908332983652752,10.15999984741211,6.766348380564315,587,6,0.4310782735075459,1.8593565459610029,3.9690530240369704,4.313268982062152,True
2026-01-18 00:00:00,434.1403903801793,1856.4261838440111,32.01378806387814,35.97735387435531,22.90166629155477,10.1899995803833,6.766952037811279,587,6,0.4341403903801793,1.856426183844011,3.9635658104771707,4.2760964540026505,True
2026-01-18 01:00:00,435.8114207488248,1825.1949860724235,32.01760428596008,35.91431754279601,22.814999294281005,9.630000114440918,6.765651870238748,587,6,0.4358114207488248,1.8251949860724235,3.8967132568359304,4.188038447767882,True
