timestamp,heatpump_elec,heatpump_heat,heatpump_flowT,heatpump_returnT,heatpump_flowrate,heatpump_roomT,heatpump_outsideT
2025-03-01 00:00:00,449.49689298295704,2012.40395480226,32.79101684268585,28.543248688433803,6.860646793397806,22.212069544298895,10.399999618530273
2025-03-01 01:00:00,453.89629527034924,2060.2678062678065,32.79210825319643,28.4507121007327,6.858683874124815,22.079661320831818,10.029999732971191
2025-03-01 02:00:00,457.1974508053182,2124.271186440678,32.77759880669373,28.31782484323965,6.858292268494428,21.856896005827807,9.079999923706055
2025-03-01 03:00:00,468.49803435936406,2120.0337078651687,32.7362359239814,28.27901659118995,6.858347026149878,21.705000591278075,7.849999904632568
2025-03-01 04:00:00,550.9670396517109,2186.608938547486,32.72999998977065,28.103435782746896,6.857563016134933,21.576271477392165,6.78000020980835
2025-03-01 05:00:00,529.2081230441395,2282.335195530726,33.10726251016116,28.31363143601231,6.860775930255485,21.5,5.670000076293945
2025-03-01 06:00:00,569.7445683811368,2353.813370473538,33.17540388186994,28.358969361669175,7.051967199798414,21.42333304087321,4.989999771118164
2025-03-01 07:00:00,587.6554619284237,2378.6470588235293,33.4558542716403,28.494649988596514,6.923233095003443,21.388332907358805,4.199999809265137
2025-03-01 08:00:00,586.5664797500825,2332.050704225352,33.006112713880945,28.48853511541662,7.493047614836357,21.308332602183025,3.559999942779541
2025-03-01 09:00:00,628.9166184116417,2540.6845070422537,33.41870430959782,28.655746427724058,7.755118778389944,21.221667098999024,3.0399999618530273
2025-03-01 10:00:00,631.55474768271,2563.5251396648046,33.86849157237474,28.72893840640617,7.2033956783443855,21.200000762939453,2.930000066757202
2025-03-01 11:00:00,640.6145664076178,2548.8487394957983,33.7836413129705,28.800588046803195,7.390413348414317,21.174576937142064,2.690000057220459
2025-03-01 12:00:00,639.3253466252829,2490.041782729805,33.02816151908513,28.85944284635666,8.655537613255067,21.096667035420737,2.0199999809265137
2025-03-01 13:00:00,895.1445349471576,2690.2296918767506,32.414201602882365,29.06507006947066,13.588571545790558,21.010169530318954,1.940000057220459
2025-03-01 14:00:00,755.6190327731045,2656.7982954545455,33.70065342296254,29.114659027619794,8.390171970833432,20.981034410410913,1.649999976158142
2025-03-01 15:00:00,780.3582165221318,2845.0445682451254,34.254791174758445,29.25487458274225,8.228989929209845,20.91999969482422,1.3600000143051147
2025-03-01 16:00:00,948.227450800877,2966.6330532212887,33.13344516273306,29.089103629275197,12.912946204177471,20.896666272481283,0.8700000047683716
2025-03-01 17:00:00,694.4075402627444,2497.0055865921786,34.04748606548629,29.630614472501104,8.277120634164223,20.899999618530273,1.2300000190734863
2025-03-01 18:00:00,597.4578656828805,2603.5926966292136,33.97500002786015,29.31480342886421,8.089679400572615,20.99166663487752,2.940000057220459
2025-03-01 19:00:00,489.2877431885446,2382.857938718663,33.840278551107,29.23777148849785,7.483390529175654,21.196666781107584,5.150000095367432
2025-03-01 20:00:00,447.40225340077575,2370.1154929577465,33.93109871233013,29.234253558306627,7.316486488933295,21.53220348034875,7.099999904632568
2025-03-01 21:00:00,419.1502787840433,2165.3659217877093,34.08667594227711,29.528156435023472,6.856305792345015,22.038333384195962,8.710000038146973
2025-03-01 22:00:00,398.89916346132924,2112.465181058496,33.80924780587964,29.36353754665194,6.858381600765132,22.461016800444003,8.979999542236328
2025-03-01 23:00:00,397.5484511684364,2129.9971830985914,33.92985925808759,29.44757749530631,6.859963238407189,22.67500066757202,10.1899995803833
2025-03-02 00:00:00,394.7073033364971,2135.9691011235955,34.001797676086426,29.506516960229767,6.85806606860643,22.645763267905025,10.899999618530273
2025-03-02 01:00:00,395.9766847417596,2031.758426966292,33.51227524575223,29.237303385573828,6.859470845608229,22.47966093936209,11.069999694824219
2025-03-02 02:00:00,1725.7347352484694,5922.901960784314,40.75619058582295,36.83669475480622,21.869639259092615,22.19499994913737,9.760000228881836
2025-03-02 03:00:00,396.5512675003267,1567.876056338028,33.00183095260405,29.409408440388425,6.420532624990168,22.04500017166138,8.270000457763672
2025-03-02 04:00:00,14.632584258411708,0.0,29.471039316627415,26.322640477941277,0.0,21.879310246171624,6.78000020980835
2025-03-02 05:00:00,26.10557106676872,-6.910863509749303,24.08278552403357,23.425459582825557,10.391817982814437,21.446666463216147,5.989999771118164
2025-03-02 06:00:00,29.248179288805368,0.0,21.661316532380773,21.677142883215296,13.22192474707168,21.146667035420737,4.989999771118164
2025-03-02 07:00:00,29.55464790236782,0.0,20.74505621127868,20.765674130300457,13.208446194616597,20.906666310628257,4.159999847412109
2025-03-02 08:00:00,844.349999952852,3214.171348314607,27.825252774056423,23.784803352998882,11.86136050170727,20.675000381469726,3.2699999809265137
2025-03-02 09:00:00,671.6757146344866,2380.425714285714,33.269714257376535,28.300200075422016,6.908571860449655,20.808473845659677,2.740000009536743
2025-03-02 10:00:00,667.7170402484234,2436.4888268156424,33.30170390592607,28.21533498817316,6.9100874589142185,20.876666196187337,2.240000009536743
2025-03-02 11:00:00,705.5696378617565,2222.572625698324,32.32324018957895,27.81268179483254,8.204200987043327,20.879999542236327,1.8600000143051147
2025-03-02 12:00:00,747.0625704120657,2590.8268156424583,33.59818434049297,28.188826800724648,6.90747984694369,20.84406720177602,1.690000057220459
2025-03-02 13:00:00,613.561972776601,1894.887323943662,31.089211294684613,27.217436691069267,8.105940057190372,20.77241354975207,1.2899999618530273
2025-03-02 14:00:00,770.280725553715,2454.5027932960893,32.35807266448463,27.407821207739122,8.048769540626909,20.701667404174806,0.9599999785423279
2025-03-02 15:00:00,712.3031521116765,2207.4314285714286,32.13717150551932,27.606942858014786,8.05846847125462,20.68666737874349,0.5899999737739563
2025-03-02 16:00:00,672.5988788444455,2062.6918767507004,31.69266108237729,27.452240925209196,8.009257892266708,20.745000076293945,0.2199999988079071
2025-03-02 17:00:00,636.1407292398175,2468.1601123595506,32.921629198481526,27.771264060159748,6.908497454075331,20.700000762939453,1.1100000143051147
2025-03-02 18:00:00,493.9312843876844,2280.5251396648046,32.89058663991577,28.128798815125194,6.908783652928954,20.742372997736528,2.990000009536743
2025-03-02 19:00:00,422.40977648516605,2075.3268156424583,32.61561449146804,28.286005616854023,6.907340162959179,20.92203360088801,5.0
2025-03-02 20:00:00,199.3451247069165,1145.0670391061453,32.428966495577846,27.97983244144717,3.553922900982076,21.31000010172526,8.100000381469727
2025-03-02 21:00:00,596.4527942854598,1902.0474860335196,36.32555870503687,33.68226252188229,8.319540688445448,21.66333392461141,9.680000305175781
2025-03-02 22:00:00,11.019436613270933,0.0,24.487887288483098,37.9253239268988,0.0,21.829999351501463,11.109999656677246
2025-03-02 23:00:00,11.036944437026978,0.0,25.225305636723835,27.355499993430243,0.0,21.8333327293396,12.0600004196167
2025-03-03 00:00:00,10.88300833795064,0.0,25.32420594048035,24.716239541353954,0.0,21.66333386103312,12.59000015258789
2025-03-03 01:00:00,11.886871521699362,0.0,24.943575432846664,22.838575421764865,0.0,21.323728787696968,12.850000381469727
