r2_elec,r2_heat,mae_elec_w,mae_heat_w,energy_err_pct,heat_err_pct,true_cop,pred_cop,cop_err_pct,runtime_false_negative_count,cop_guardrail_adjusted_count,rows,fold_id,train_start,train_end,test_start,test_end
0.6278742340019585,0.6952261114056608,153.95487752353162,455.00770632738755,10.140638323076553,1.0771681673037765,3.9419159054515824,3.6175357519534086,8.228997301783208,0,0,10418,1,2023-04-28 01:00:00+00:00,2024-09-26 19:00:00+00:00,2024-09-26 20:00:00+00:00,2025-01-03 05:00:00+00:00
0.7167158244707166,0.7340880453342873,143.2223679705465,423.98124954517846,6.740759710165127,2.55067452460888,3.6819757589165834,3.537440605495295,3.9254781368744727,0,0,13218,2,2023-04-28 01:00:00+00:00,2025-01-03 05:00:00+00:00,2025-01-03 06:00:00+00:00,2025-04-11 15:00:00+00:00
0.7335959743101372,0.7990708325558918,64.90000682112583,132.5649605328979,29.667160306540897,0.2211810387159536,3.7934755039699026,2.932019135381064,22.708894987915897,0,0,10831,3,2023-04-28 01:00:00+00:00,2025-04-11 15:00:00+00:00,2025-04-11 16:00:00+00:00,2025-07-19 02:00:00+00:00
0.7673376387528912,0.8464383236734693,64.67139585610016,129.6789293612831,25.05078166980409,0.6300436182983896,3.9454866402971756,3.1352289855025184,20.536317282616075,0,0,11048,4,2023-04-28 01:00:00+00:00,2025-07-19 02:00:00+00:00,2025-07-19 03:00:00+00:00,2025-10-25 12:00:00+00:00
0.7174459015959713,0.7325409407825135,115.84144421884811,361.5589029314076,4.653830991351564,3.58090605047436,3.887260251939772,3.847407544814971,1.0252132489692285,0,0,15635,5,2023-04-28 01:00:00+00:00,2025-10-25 12:00:00+00:00,2025-10-25 13:00:00+00:00,2026-01-31 22:00:00+00:00
